YYYY,DOY,HR,MN,bX,bY,bZ,speed,density,temp
2018,145,3,0,-0.31,0.26,1.02,403.6,5.14,73577.0
2018,145,4,0,0.61,0.39,0.71,404.9,4.379,55705.0
2018,145,5,0,-1.68,0.37,0.73,391.5,4.194,53107.0
2018,145,6,0,-2.12,0.2,0.28,390.4,3.754,51887.0
2018,145,7,0,-2.29,0.46,1.01,389.4,3.693,50879.0
2018,145,8,0,-1.47,0.57,1.35,379.5,4.104,48713.0
2018,145,9,0,-2.72,0.25,0.27,367.7,4.639,64003.0
2018,145,10,0,-2.71,0.16,0.32,369.1,5.139,99873.0
2018,145,11,0,-1.76,0.37,0.45,369.5,4.796,39899.0
2018,145,12,0,-2.8,0.16,0.38,367.4,4.397,35596.0
2018,145,13,0,-2.02,0.1,0.79,365.9,4.339,36770.0
2018,145,14,0,-1.97,0.11,0.69,363.5,4.572,33454.0
2018,145,15,0,-2.2,0.34,0.52,359.0,5.857,37947.0
2018,145,16,0,-1.89,0.35,1.1,357.1,6.333,44601.0
2018,145,17,0,-1.74,0.23,0.45,355.2,6.569,39631.0
2018,145,18,0,-1.23,0.15,1.32,355.1,5.787,36302.0
2018,145,19,0,-0.87,0.4,1.09,353.4,5.651,23580.0
2018,145,20,0,-2.35,0.35,0.62,359.1,3.471,22322.0
2018,145,21,0,-3.5,0.32,0.36,371.0,2.222,23743.0
2018,145,22,0,-4.0,0.15,0.24,372.6,2.28,27028.0
2018,145,23,0,-2.98,0.29,0.57,357.5,4.227,34113.0
2018,146,0,0,-2.71,0.66,0.63,361.2,4.44,41740.0
2018,146,1,0,-3.28,0.08,0.25,362.0,3.26,19961.0
2018,146,2,0,-3.05,0.22,0.54,363.0,2.383,15507.0
2018,146,3,0,-1.36,0.48,0.93,361.7,4.069,22409.0
2018,146,4,0,-0.11,0.39,0.27,346.7,5.44,18717.0
2018,146,5,0,-0.63,0.43,0.69,344.7,5.155,20604.0
2018,146,6,0,-1.65,0.21,0.43,341.1,5.96,24094.0
2018,146,7,0,-0.57,0.14,0.66,336.8,6.187,17415.0
2018,146,8,0,-1.82,0.21,0.77,331.5,6.302,18982.0
2018,146,9,0,-2.5,0.05,0.04,328.5,6.113,18269.0
2018,146,10,0,-2.48,0.04,0.04,325.6,6.728,17204.0
2018,146,11,0,-2.44,0.08,0.11,324.4,7.848,16812.0
2018,146,12,0,-2.14,0.05,0.1,321.0,8.64,14288.0
2018,146,13,0,-2.22,0.05,0.08,316.2,8.561,13225.0
2018,146,14,0,-2.21,0.1,0.18,314.2,8.033,14228.0
2018,146,15,0,-1.75,0.11,0.18,314.0,8.98,14237.0
2018,146,16,0,-0.44,0.66,0.97,321.0,13.14,16799.0
2018,146,17,0,0.49,1.32,0.55,329.5,14.396,21253.0
2018,146,18,0,0.32,0.77,0.71,331.6,15.041,24338.0
2018,146,19,0,-0.93,0.76,0.95,335.4,17.42,25070.0
2018,146,20,0,0.23,0.4,0.36,334.9,18.306,28407.0
2018,146,21,0,-1.95,0.66,0.47,339.2,15.736,27295.0
2018,146,22,0,-2.41,0.5,0.46,341.2,13.543,26112.0
2018,146,23,0,-0.04,0.46,1.58,345.0,13.248,27394.0
2018,147,0,0,0.41,0.36,0.51,343.1,13.755,29195.0
2018,147,1,0,0.07,0.37,0.67,339.8,14.07,29371.0
2018,147,2,0,-1.87,1.85,2.13,333.6,9.45,24483.0
2018,147,3,0,-3.63,0.34,0.81,360.4,4.588,26596.0
2018,147,4,0,-3.94,0.15,0.21,355.7,4.984,31308.0
2018,147,5,0,-2.94,0.53,0.87,353.1,5.782,33509.0
2018,147,6,0,-2.8,0.35,0.95,348.3,6.063,30611.0
2018,147,7,0,-0.56,0.34,1.57,347.9,6.331,29609.0
2018,147,8,0,1.27,0.12,0.51,348.9,6.399,26152.0
2018,147,9,0,1.74,0.24,0.43,350.8,5.826,21377.0
2018,147,10,0,-0.94,0.91,0.88,344.7,5.77,27652.0
2018,147,11,0,-0.59,0.41,1.8,345.4,6.121,29564.0
2018,147,12,0,-1.03,0.36,1.32,345.1,5.8,29490.0
2018,147,13,0,-1.6,0.12,0.82,345.9,5.49,28022.0
2018,147,14,0,-2.63,0.18,0.67,344.9,4.471,25970.0
2018,147,15,0,-3.11,0.27,0.34,340.8,5.652,25083.0
2018,147,16,0,-2.78,0.27,0.5,337.3,8.171,28723.0
2018,147,17,0,-3.81,0.22,0.59,336.3,7.3,26721.0
2018,147,18,0,-2.79,0.4,2.33,340.0,9.621,19270.0
2018,147,19,0,-3.88,0.27,1.07,341.9,9.242,47017.0
2018,147,20,0,-3.86,0.33,0.34,352.5,6.347,42525.0
2018,147,21,0,-0.47,0.5,1.95,365.9,7.693,58531.0
2018,147,22,0,-2.53,0.66,0.95,373.4,7.655,81290.0
2018,147,23,0,-2.77,0.52,0.76,383.6,8.386,109413.0
2018,148,0,0,-2.36,0.15,0.49,381.0,7.991,92789.0
2018,148,1,0,-2.5,0.33,0.61,380.5,8.062,103669.0
2018,148,2,0,-2.09,0.58,0.92,387.0,7.958,105036.0
2018,148,3,0,-1.84,0.16,0.66,389.9,8.151,90914.0
2018,148,4,0,-3.96,0.58,0.94,376.3,7.355,76640.0
2018,148,5,0,-3.31,0.37,1.01,375.9,6.545,78100.0
2018,148,6,0,-1.61,0.19,1.06,387.2,6.886,82627.0
2018,148,7,0,-0.62,0.51,1.37,391.9,6.837,80562.0
2018,148,8,0,-1.3,0.41,0.48,387.0,8.052,73728.0
2018,148,9,0,-1.3,0.24,1.33,385.4,7.839,83823.0
2018,148,10,0,-1.39,0.25,0.82,382.0,7.301,87975.0
2018,148,11,0,-0.55,0.47,0.88,381.9,7.419,89153.0
2018,148,12,0,-0.53,0.18,0.85,379.0,7.106,78867.0
2018,148,13,0,-0.96,0.7,1.23,376.2,7.325,92264.0
2018,148,14,0,-2.82,0.46,1.03,367.9,7.629,109839.0
2018,148,15,0,-0.82,0.29,1.64,378.3,7.597,79206.0
2018,148,16,0,-2.67,0.24,0.99,370.8,7.612,82412.0
2018,148,17,0,-1.85,0.35,0.55,375.9,7.918,68213.0
2018,148,18,0,-1.3,0.37,1.78,375.4,8.553,66735.0
2018,148,19,0,-1.4,0.41,1.07,378.0,8.681,53425.0
2018,148,20,0,-0.17,0.18,0.77,379.6,10.705,49151.0
2018,148,21,0,-0.66,0.17,1.53,371.1,11.156,52119.0
2018,148,22,0,-2.46,0.19,1.56,362.3,11.81,58287.0
2018,148,23,0,-5.39,0.35,0.59,354.2,13.66,75843.0
2018,149,0,0,-3.01,0.75,0.53,365.3,14.693,73728.0
2018,149,1,0,-1.56,0.72,0.77,370.5,14.59,84156.0
2018,149,2,0,0.79,0.63,1.71,377.2,14.875,94250.0
2018,149,3,0,-1.77,0.95,1.94,373.1,14.66,114494.0
2018,149,4,0,-3.86,0.73,1.31,374.4,14.026,137267.0
2018,149,5,0,-2.4,0.47,2.62,375.5,12.512,120070.0
2018,149,6,0,-1.06,0.62,2.46,381.4,8.554,87619.0
2018,149,7,0,-4.06,0.51,0.82,378.6,6.94,86556.0
2018,149,8,0,-3.88,1.11,1.09,385.6,6.3,103290.0
2018,149,9,0,-1.13,0.66,0.84,391.2,7.276,131364.0
2018,149,10,0,-0.66,0.5,1.55,391.5,6.823,127702.0
2018,149,11,0,-0.06,0.19,0.75,390.4,5.806,81256.0
2018,149,12,0,-0.62,0.2,1.42,393.3,5.583,92804.0
2018,149,13,0,-1.74,0.25,0.41,383.2,5.098,70796.0
2018,149,14,0,-2.01,0.2,0.46,381.6,5.362,77568.0
2018,149,15,0,-2.86,0.23,0.66,376.7,5.93,162764.0
2018,149,16,0,-3.57,0.05,0.11,363.2,4.137,128265.0
2018,149,17,0,-0.84,0.46,1.2,375.1,4.771,63492.0
2018,149,18,0,0.11,0.58,1.48,371.0,4.875,53867.0
2018,149,19,0,-1.98,0.19,0.42,359.7,4.13,30649.0
2018,149,20,0,-2.32,0.2,0.38,360.7,3.562,34472.0
2018,149,21,0,-1.44,0.15,1.16,361.3,4.257,41023.0
2018,149,22,0,-2.4,0.16,0.64,363.3,3.308,38799.0
2018,149,23,0,-2.3,0.26,0.36,366.7,3.223,55031.0
2018,152,0,0,5.92,0.48,1.92,496.5,7.149,442346.0
2018,152,1,0,4.35,0.82,1.59,537.0,8.193,436681.0
2018,152,2,0,6.26,0.45,1.5,538.1,7.088,352843.0
2018,152,3,0,6.11,0.38,1.34,539.2,5.939,317594.0
2018,152,4,0,5.07,0.27,1.63,547.9,5.82,328310.0
2018,152,5,0,5.52,0.23,2.29,544.9,5.485,284259.0
2018,152,6,0,5.59,1.17,3.16,577.7,6.391,350586.0
2018,152,7,0,5.64,0.3,1.87,584.8,6.645,376497.0
2018,152,8,0,5.25,0.78,1.61,589.4,5.668,324424.0
2018,152,9,0,3.92,0.47,2.02,602.6,6.341,373603.0
2018,152,10,0,4.62,0.91,0.94,594.6,5.885,386101.0
2018,152,11,0,3.23,1.31,1.44,608.7,6.053,416485.0
2018,152,12,0,3.61,1.62,1.42,616.2,4.938,333040.0
2018,152,13,0,2.59,0.43,1.26,635.5,4.205,316628.0
2018,152,14,0,1.62,1.09,1.21,653.0,3.742,400923.0
2018,152,15,0,1.71,0.61,1.15,675.0,2.863,454381.0
2018,152,16,0,3.76,0.51,1.38,655.5,2.726,263770.0
2018,152,17,0,1.37,0.21,1.26,680.4,2.166,344671.0
2018,152,18,0,2.09,0.17,1.32,667.8,2.056,271376.0
2018,152,19,0,1.91,0.24,1.19,678.5,1.874,331110.0
2018,152,20,0,1.65,0.34,1.13,683.1,1.677,289340.0
2018,152,21,0,0.36,0.65,1.14,701.6,1.461,350786.0
2018,152,22,0,1.07,0.58,0.84,697.2,1.519,343867.0
2018,152,23,0,1.2,0.24,0.75,696.9,1.541,343979.0
2018,153,0,0,2.07,0.42,1.79,675.8,1.677,265700.0
2018,153,1,0,1.41,0.41,1.17,678.4,1.607,285470.0
2018,153,2,0,2.49,0.25,1.07,660.6,1.74,233627.0
2018,153,3,0,2.17,0.1,0.62,672.9,1.596,242647.0
2018,153,4,0,2.66,0.17,0.52,653.1,1.768,205360.0
2018,153,5,0,2.3,0.13,0.96,652.0,1.98,215271.0
2018,153,6,0,2.53,0.18,0.54,633.3,2.145,191220.0
2018,153,7,0,1.26,0.39,1.14,641.3,2.321,219056.0
2018,153,8,0,2.14,0.19,1.05,633.1,2.454,223667.0
2018,153,9,0,2.52,0.24,0.85,619.1,2.45,224376.0
2018,153,10,0,1.31,0.29,1.32,629.5,2.665,241121.0
2018,153,11,0,2.14,0.42,1.16,624.6,3.022,269684.0
2018,153,12,0,2.05,0.72,1.36,620.3,3.361,276224.0
2018,153,13,0,2.53,0.44,1.73,600.7,3.344,226771.0
2018,153,14,0,4.7,0.36,0.74,575.0,2.958,173884.0
2018,153,15,0,5.06,0.23,0.4,569.1,3.263,168468.0
2018,153,16,0,4.79,0.27,1.78,566.7,3.737,181253.0
2018,153,17,0,0.29,0.3,1.49,604.6,4.915,225814.0
2018,153,18,0,2.28,0.55,1.51,594.0,4.751,347921.0
2018,153,19,0,2.58,0.84,2.43,599.3,4.609,441897.0
2018,153,20,0,0.86,1.52,1.59,624.9,4.604,438414.0
2018,153,21,0,1.92,0.7,3.21,621.5,4.603,439709.0
2018,153,22,0,1.27,0.58,1.16,644.3,3.493,393992.0
2018,153,23,0,2.31,0.39,1.58,654.5,2.911,347849.0
2018,156,0,0,3.76,0.74,0.7,432.4,3.751,75149.0
2018,156,1,0,2.81,0.29,0.31,424.7,5.131,65719.0
2018,156,2,0,2.6,0.19,0.26,422.7,4.873,60457.0
2018,156,3,0,2.16,0.26,0.58,420.5,5.791,53587.0
2018,156,4,0,1.43,0.33,0.45,419.6,6.631,53768.0
2018,156,5,0,0.07,0.34,1.0,420.5,7.749,51896.0
2018,156,6,0,-1.81,0.42,0.44,418.2,7.607,53659.0
2018,156,7,0,2.28,0.62,2.05,395.5,10.381,80940.0
2018,156,8,0,1.96,0.75,1.08,395.5,10.579,56783.0
2018,156,9,0,0.65,0.65,2.24,392.7,9.637,39846.0
2018,156,10,0,-2.02,1.81,1.0,400.8,8.609,57414.0
2018,156,11,0,-0.2,0.73,1.25,411.8,8.448,69790.0
2018,156,12,0,4.39,0.28,0.96,399.9,9.131,84333.0
2018,156,13,0,4.36,0.98,2.43,408.8,7.383,100120.0
2018,156,14,0,0.08,0.86,2.5,429.0,8.283,162377.0
2018,156,15,0,-0.6,0.76,3.06,409.7,6.228,98510.0
2018,156,16,0,-3.83,0.98,2.06,410.3,5.982,53796.0
2018,156,17,0,-3.41,0.55,1.04,425.6,4.819,98842.0
2018,156,18,0,-2.0,0.58,1.18,424.0,4.14,116159.0
2018,156,19,0,-0.63,0.66,1.36,429.7,4.113,122751.0
2018,156,20,0,0.03,0.58,0.82,425.8,4.101,114725.0
2018,156,21,0,-0.51,0.64,0.26,421.5,3.957,82818.0
2018,156,22,0,-0.44,0.47,0.76,425.0,3.944,74204.0
2018,156,23,0,-0.86,0.29,0.71,420.1,4.144,63202.0
2018,157,0,0,0.17,0.62,1.91,418.7,3.706,60239.0
2018,157,1,0,-1.02,0.57,1.35,410.4,3.58,51538.0
2018,157,2,0,1.87,0.15,1.14,411.1,3.729,71342.0
2018,157,3,0,-1.53,0.35,0.42,397.0,3.348,41602.0
2018,157,4,0,-1.21,0.41,0.33,397.5,3.476,38696.0
2018,157,5,0,0.44,0.55,1.37,396.4,3.66,45333.0
2018,157,6,0,1.93,0.36,0.35,396.7,3.303,45933.0
2018,157,7,0,2.84,0.12,0.34,397.7,3.294,48354.0
2018,157,8,0,3.1,0.06,0.06,396.7,3.397,50682.0
2018,157,9,0,3.24,0.19,0.17,393.9,3.558,48264.0
2018,157,10,0,2.74,0.3,1.22,401.6,5.017,82314.0
2018,157,11,0,-2.67,0.54,0.45,415.6,6.724,124102.0
2018,157,12,0,-2.72,0.79,0.52,426.6,7.073,110811.0
2018,157,13,0,-2.3,0.5,1.44,432.2,6.752,80411.0
2018,157,14,0,-3.95,0.16,0.64,438.5,8.437,52100.0
2018,157,15,0,-1.2,0.45,0.46,437.4,8.304,47012.0
2018,157,16,0,-1.33,0.25,0.63,436.5,7.76,43782.0
2018,157,17,0,-3.38,0.4,0.85,434.4,4.634,32652.0
2018,157,18,0,-2.17,0.23,0.56,431.2,4.518,33255.0
2018,157,19,0,-2.01,0.14,0.43,429.1,4.189,32804.0
2018,157,20,0,-2.44,0.11,1.31,422.9,4.279,30895.0
2018,157,21,0,-0.6,0.06,0.39,415.6,4.365,32645.0
2018,157,22,0,-1.35,0.11,0.51,408.4,5.01,22297.0
2018,157,23,0,-1.54,0.16,0.53,403.6,4.673,18000.0
2018,158,0,0,-1.22,0.07,0.42,395.5,4.813,16566.0
2018,158,1,0,-0.76,0.04,1.19,393.1,5.075,15196.0
2018,158,2,0,0.17,0.03,0.5,392.2,6.073,15198.0
2018,158,3,0,2.47,0.11,1.22,386.2,7.129,13304.0
2018,158,4,0,3.48,0.11,0.52,385.8,8.25,13854.0
2018,158,5,0,0.64,0.07,1.4,378.3,8.58,13602.0
2018,158,6,0,0.4,0.1,0.65,372.2,9.672,14778.0
2018,158,7,0,-0.61,0.23,0.28,374.6,12.64,26573.0
2018,158,8,0,-1.5,0.28,0.43,370.9,14.534,21123.0
2018,158,9,0,-1.72,0.44,0.89,366.8,9.265,49167.0
2018,158,10,0,-1.3,0.67,0.35,367.7,7.455,76732.0
2018,158,11,0,-0.19,0.35,1.17,368.9,6.488,71717.0
2018,158,12,0,1.65,0.37,0.95,366.2,5.813,78855.0
2018,158,13,0,0.01,0.32,1.23,371.1,6.221,69450.0
2018,158,14,0,-2.23,0.34,2.26,374.6,6.561,87303.0
2018,158,15,0,1.14,0.25,0.93,367.8,5.223,61614.0
2018,158,16,0,0.44,0.47,1.58,365.5,5.993,61295.0
2018,158,17,0,-2.43,0.27,1.42,369.9,8.604,65026.0
2018,158,18,0,-0.4,0.16,1.03,360.9,8.67,48744.0
2018,158,19,0,-0.99,0.69,1.84,360.7,10.897,48401.0
2018,158,20,0,-3.43,0.61,0.45,363.4,9.136,36480.0
2018,158,21,0,-2.83,0.59,0.79,365.5,8.55,36275.0
2018,158,22,0,-1.34,0.34,0.67,364.6,8.849,40137.0
2018,158,23,0,-0.56,0.52,1.45,368.1,11.794,46130.0
2018,160,0,0,-1.15,0.38,0.98,347.9,9.624,19665.0
2018,160,1,0,0.32,0.25,0.32,348.9,8.642,18153.0
2018,160,2,0,0.67,0.26,0.36,347.5,8.322,18529.0
2018,160,3,0,1.63,0.36,0.4,341.6,7.71,15742.0
2018,160,4,0,0.78,0.31,0.74,338.9,10.122,15268.0
2018,160,5,0,2.07,0.87,0.95,343.2,7.393,13884.0
2018,160,6,0,3.01,0.29,0.28,346.5,3.295,14143.0
2018,160,7,0,2.43,0.75,0.87,338.3,6.615,13268.0
2018,160,8,0,0.85,0.29,0.67,333.7,12.839,14990.0
2018,160,9,0,-0.53,0.33,0.36,335.9,12.294,14242.0
2018,160,10,0,-1.0,0.25,0.13,336.2,12.128,13830.0
2018,160,11,0,-0.66,0.22,1.17,334.2,12.954,14528.0
2018,160,12,0,-1.72,0.14,0.2,333.3,13.241,11331.0
2018,160,13,0,-1.67,0.2,0.43,339.0,8.963,14723.0
2018,160,14,0,-2.71,0.09,0.14,347.9,7.458,16612.0
2018,160,15,0,-2.57,0.11,0.17,345.9,8.083,17726.0
2018,160,16,0,-2.1,0.18,0.42,344.1,8.654,15886.0
2018,160,17,0,-2.16,0.66,0.65,342.1,8.498,17434.0
2018,160,18,0,-1.53,0.56,0.51,342.4,7.392,20843.0
2018,160,19,0,-1.51,0.18,0.38,344.6,7.643,21318.0
2018,160,20,0,-0.14,0.14,0.9,331.7,10.023,19222.0
2018,160,21,0,0.16,0.3,2.31,329.4,8.497,16893.0
2018,160,22,0,-1.92,0.09,0.21,336.0,7.111,14360.0
2018,160,23,0,-2.03,0.15,0.16,339.9,5.943,18066.0
2018,161,0,0,-0.51,0.44,1.02,353.5,6.478,24751.0
2018,161,1,0,2.32,0.56,0.98,345.9,5.715,23710.0
2018,161,2,0,0.37,0.44,2.8,348.1,7.185,18085.0
2018,161,3,0,-2.61,0.45,0.44,351.3,10.11,14379.0
2018,161,4,0,-1.54,0.37,0.48,345.4,8.844,20079.0
2018,161,5,0,-2.14,0.1,0.16,340.6,6.429,12439.0
2018,161,6,0,-1.79,0.18,0.24,342.2,5.886,12455.0
2018,161,7,0,-1.45,0.13,0.09,342.2,5.442,13440.0
2018,161,8,0,-1.42,0.23,0.19,337.5,5.197,13933.0
2018,161,9,0,-1.69,0.22,0.18,331.5,4.953,12550.0
2018,161,10,0,-0.85,0.19,0.32,330.4,5.451,13196.0
2018,161,11,0,-0.89,0.21,0.31,329.0,6.262,14115.0
2018,161,12,0,1.54,0.43,0.63,326.9,5.474,13296.0
2018,161,13,0,1.74,0.47,0.71,327.4,5.423,13188.0
2018,161,14,0,1.57,0.24,0.48,326.3,7.079,13913.0
2018,161,15,0,2.62,0.25,0.36,327.7,6.665,12906.0
2018,161,16,0,1.67,0.23,0.37,328.9,8.691,13475.0
2018,161,17,0,1.82,0.4,0.43,326.3,6.984,12508.0
2018,161,18,0,2.08,0.26,0.43,326.5,4.796,11367.0
2018,161,19,0,0.26,0.42,0.68,321.0,6.122,10647.0
2018,161,20,0,-0.65,0.17,0.34,320.1,4.599,7775.0
2018,161,21,0,-1.08,0.09,0.21,321.0,4.678,7717.0
2018,161,22,0,-0.81,0.09,0.17,314.5,5.793,8748.0
2018,161,23,0,-0.4,0.2,0.49,313.0,4.815,8403.0
2018,162,0,0,1.0,0.23,0.42,306.3,4.773,11212.0
2018,162,1,0,-0.06,0.28,0.65,302.5,8.267,11007.0
2018,162,2,0,0.61,0.39,0.39,297.4,8.559,12860.0
2018,162,3,0,1.7,0.14,0.22,293.7,7.151,13251.0
2018,162,4,0,1.69,0.13,0.58,295.5,7.532,13638.0
2018,162,5,0,0.73,0.13,0.46,293.3,9.967,12575.0
2018,162,6,0,1.18,0.18,0.57,289.8,9.483,11783.0
2018,162,7,0,-0.36,0.26,1.12,292.9,11.539,11486.0
2018,162,8,0,1.33,0.27,1.29,291.3,10.862,11384.0
2018,162,9,0,1.77,0.14,0.55,293.7,10.976,13722.0
2018,162,10,0,-0.04,0.25,0.83,295.6,14.234,12865.0
2018,162,11,0,0.4,0.2,0.48,289.7,9.588,11331.0
2018,162,12,0,-0.41,0.37,1.02,294.7,8.167,11326.0
2018,162,13,0,-0.36,0.07,0.42,301.5,9.056,10317.0
2018,162,14,0,-0.76,0.41,0.76,308.1,9.431,10238.0
2018,162,15,0,-3.18,0.53,1.09,307.0,13.922,13745.0
2018,162,16,0,-4.1,0.15,0.2,306.4,14.458,16043.0
2018,162,17,0,-3.87,0.1,0.15,301.5,22.553,15282.0
2018,162,18,0,-3.53,0.2,0.19,299.5,22.287,15401.0
2018,162,19,0,-3.47,0.28,0.2,295.8,20.428,17910.0
2018,162,20,0,-1.49,0.35,1.9,295.0,16.389,20408.0
2018,162,21,0,-0.97,0.52,0.56,289.9,13.452,19001.0
2018,162,22,0,-0.34,0.3,0.3,294.1,14.351,19475.0
2018,162,23,0,-0.39,0.37,0.85,295.0,16.583,19238.0
2018,166,0,0,0.64,0.69,1.23,311.7,17.607,19472.0
2018,166,1,0,-1.29,0.82,1.72,315.4,13.45,19191.0
2018,166,2,0,-1.1,0.38,0.86,315.8,17.763,16569.0
2018,166,3,0,-0.52,0.59,0.93,316.9,19.582,16707.0
2018,166,4,0,1.8,0.61,0.92,311.5,16.614,15614.0
2018,166,5,0,2.76,0.16,0.23,305.7,14.758,14526.0
2018,166,6,0,2.62,0.21,0.33,306.9,14.33,15983.0
2018,166,7,0,-2.08,0.51,1.76,310.9,15.5,14590.0
2018,166,8,0,0.45,0.54,2.12,323.4,9.738,18400.0
2018,166,9,0,2.02,0.22,1.33,328.8,6.143,22316.0
2018,166,10,0,3.1,0.16,0.27,329.3,4.982,23293.0
2018,166,11,0,3.26,0.19,0.42,324.1,4.212,18208.0
2018,166,12,0,2.68,0.27,0.57,321.3,4.196,16763.0
2018,166,13,0,1.92,0.22,0.72,324.4,6.202,20859.0
2018,166,14,0,0.84,0.21,0.81,330.8,7.578,22063.0
2018,166,15,0,1.83,0.28,0.72,327.4,7.428,27330.0
2018,166,16,0,2.82,0.16,0.42,322.8,6.48,24490.0
2018,166,17,0,2.44,0.15,0.23,322.1,7.319,21155.0
2018,166,18,0,2.18,0.16,0.23,317.7,7.717,17779.0
2018,166,19,0,1.48,0.31,0.41,313.1,7.853,17570.0
2018,166,20,0,0.06,0.5,0.9,304.4,8.278,18625.0
2018,166,21,0,-0.82,0.16,0.48,301.3,9.33,17998.0
2018,166,22,0,-0.95,0.36,0.36,299.9,9.362,17860.0
2018,166,23,0,-0.59,0.33,0.78,298.5,9.6,16244.0
2018,168,0,0,0.83,0.25,0.74,315.6,8.856,16365.0
2018,168,1,0,1.12,0.45,0.69,313.3,9.713,20788.0
2018,168,2,0,1.12,0.17,0.63,318.9,13.231,19702.0
2018,168,3,0,0.99,0.23,1.1,321.4,15.163,20679.0
2018,168,4,0,2.08,0.67,1.49,314.0,15.36,26701.0
2018,168,5,0,1.97,0.41,1.07,308.7,15.979,23386.0
2018,168,6,0,1.5,0.2,0.45,306.9,15.271,18178.0
2018,168,7,0,1.39,0.22,0.42,303.0,14.591,16893.0
2018,168,8,0,0.75,0.27,0.43,305.1,17.04,14244.0
2018,168,9,0,1.14,0.34,0.38,303.8,17.02,13497.0
2018,168,10,0,1.15,0.34,0.44,300.9,17.562,13477.0
2018,168,11,0,1.68,0.4,0.66,301.6,19.214,13793.0
2018,168,12,0,0.99,0.59,0.81,300.2,21.39,13834.0
2018,168,13,0,-2.49,1.28,1.38,300.5,20.784,13151.0
2018,168,14,0,-2.07,0.41,1.05,299.3,20.257,14993.0
2018,168,15,0,-1.68,0.55,0.53,298.5,21.374,15157.0
2018,168,16,0,-1.69,0.55,0.34,299.5,25.977,16574.0
2018,168,17,0,-2.31,0.65,1.66,304.2,24.245,19707.0
2018,168,18,0,-3.79,0.7,0.73,315.7,24.955,25881.0
2018,168,19,0,-2.04,1.11,3.05,318.3,32.732,37037.0
2018,168,20,0,-2.16,0.8,2.39,325.0,30.617,41584.0
2018,168,21,0,-4.17,1.06,1.15,333.7,34.833,48312.0
2018,168,22,0,-4.36,2.35,2.68,354.5,28.739,70035.0
2018,168,23,0,-2.22,2.3,2.95,385.7,20.11,116132.0
2018,173,0,0,-1.93,0.25,0.22,373.3,2.688,42974.0
2018,173,1,0,-1.01,0.16,0.33,372.0,3.089,28654.0
2018,173,2,0,-1.02,0.25,0.61,371.4,3.19,28880.0
2018,173,3,0,-1.55,0.24,0.6,372.8,3.151,28729.0
2018,173,4,0,0.38,0.18,1.2,372.8,3.766,25802.0
2018,173,5,0,1.18,0.14,0.21,372.2,4.68,26918.0
2018,173,6,0,1.83,0.07,0.45,371.1,5.952,36159.0
2018,173,7,0,-2.05,0.32,1.63,357.1,6.032,50463.0
2018,173,8,0,-3.05,0.22,0.23,354.1,5.382,39936.0
2018,173,9,0,-2.59,0.13,0.24,353.1,6.157,42861.0
2018,173,10,0,-1.75,0.41,0.42,354.7,5.857,30379.0
2018,173,11,0,-3.1,0.15,0.46,346.3,4.544,22975.0
2018,173,12,0,-2.73,0.16,0.26,345.8,5.501,23756.0
2018,173,13,0,-2.22,0.27,0.49,344.8,6.821,25705.0
2018,173,14,0,-0.59,0.28,1.67,349.3,8.523,26486.0
2018,173,15,0,1.42,0.21,0.6,354.0,10.29,27487.0
2018,173,16,0,-0.06,0.36,0.62,348.8,10.624,25498.0
2018,173,17,0,-2.93,0.25,1.24,339.2,9.661,24399.0
2018,173,18,0,-1.91,0.14,1.14,341.7,10.292,21847.0
2018,173,19,0,0.03,0.22,0.58,343.1,12.301,19070.0
2018,173,20,0,-1.47,0.32,0.94,336.5,13.718,17574.0
2018,173,21,0,0.64,0.51,3.11,334.9,18.04,15979.0
2018,173,22,0,3.46,0.32,0.97,333.1,16.165,14482.0
2018,173,23,0,1.19,0.35,1.49,328.3,16.646,15554.0
2018,175,0,0,-4.64,0.37,0.71,488.3,4.505,244455.0
2018,175,1,0,-2.22,0.35,1.95,479.0,4.52,238756.0
2018,175,2,0,-0.52,1.14,1.96,469.3,4.795,268168.0
2018,175,3,0,-1.36,0.62,1.85,471.1,4.642,250629.0
2018,175,4,0,-0.89,0.46,2.33,469.4,4.549,215345.0
2018,175,5,0,3.4,0.26,1.56,479.9,4.579,261643.0
2018,175,6,0,0.47,0.39,1.12,460.0,4.392,152626.0
2018,175,7,0,-0.96,0.63,1.05,465.2,4.382,180019.0
2018,175,8,0,-2.8,0.28,1.28,460.5,4.612,293414.0
2018,175,9,0,-3.02,0.17,0.29,455.4,4.514,269304.0
2018,175,10,0,-1.7,0.22,0.5,457.4,4.085,169337.0
2018,175,11,0,0.21,0.17,1.21,465.6,3.74,154090.0
2018,175,12,0,0.3,0.25,1.06,462.8,3.546,142406.0
2018,175,13,0,-1.13,0.34,0.6,456.9,3.483,121914.0
2018,175,14,0,-0.33,0.27,0.57,457.8,2.907,86348.0
2018,175,15,0,-0.48,0.31,1.38,456.9,2.841,114853.0
2018,175,16,0,-1.5,0.15,0.27,444.6,2.792,89139.0
2018,175,17,0,-1.76,0.15,0.37,440.4,2.83,83985.0
2018,175,18,0,-1.49,0.24,0.42,441.4,3.004,88306.0
2018,175,19,0,-1.78,0.21,0.5,439.6,3.031,88485.0
2018,175,20,0,-2.24,0.25,0.27,435.6,3.278,89370.0
2018,175,21,0,-1.91,0.22,0.23,437.5,3.193,110192.0
