YYYY,DOY,HR,MN,bX,bY,bZ,speed,density,temp
2018,297,17,0,3.78,0.36,0.34,315.9,11.766,11117.
2018,297,18,0,3.26,0.19,0.16,314.4,11.000,11017.
2018,297,19,0,2.56,0.30,0.42,313.7,13.250,10950.
2018,297,20,0,2.30,0.27,0.62,307.4,9.345,11961.
2018,297,21,0,0.94,0.80,1.36,326.5,6.601,75991.
2018,297,22,0,-0.87,0.32,1.88,353.3,3.556,35794.
2018,297,23,0,-2.71,0.37,1.13,360.3,5.390,60905.
2018,298,0,0,-0.58,0.21,0.41,99999.9,999.999,9999999.
2018,298,1,0,9999.99,9999.99,9999.99,99999.9,999.999,9999999.
2018,298,2,0,9999.99,9999.99,9999.99,99999.9,999.999,9999999.
2018,298,3,0,9999.99,9999.99,9999.99,99999.9,999.999,9999999.
2018,298,4,0,9999.99,9999.99,9999.99,99999.9,999.999,9999999.
2018,298,5,0,9999.99,9999.99,9999.99,99999.9,999.999,9999999.
2018,298,6,0,9999.99,9999.99,9999.99,99999.9,999.999,9999999.
2018,298,7,0,9999.99,9999.99,9999.99,99999.9,999.999,9999999.
2018,298,8,0,9999.99,9999.99,9999.99,99999.9,999.999,9999999.
2018,298,9,0,9999.99,9999.99,9999.99,99999.9,999.999,9999999.
2018,298,10,0,9999.99,9999.99,9999.99,99999.9,999.999,9999999.
2018,298,11,0,-3.53,0.26,0.21,99999.9,999.999,9999999.
2018,298,12,0,-4.26,0.52,0.50,350.7,12.760,24869.
2018,298,13,0,-3.11,0.51,0.61,345.6,13.523,30747.
2018,298,14,0,-3.79,0.27,1.48,349.9,8.504,89686.
2018,298,15,0,-4.69,0.21,0.35,355.0,6.084,55690.
2018,298,16,0,-4.07,0.22,0.45,344.8,6.179,45615.
2018,298,17,0,-3.51,0.67,0.56,353.0,6.783,42289.
2018,298,18,0,-4.52,0.18,0.47,359.8,5.962,81258.
2018,298,19,0,-3.26,0.63,0.88,342.0,5.230,27640.
2018,298,20,0,-0.62,0.44,1.85,339.6,9.000,29936.
2018,298,21,0,0.65,0.93,2.31,340.6,9.222,25742.
2018,298,22,0,3.92,0.32,0.34,353.4,6.455,23502.
2018,298,23,0,-2.50,0.80,2.87,346.7,6.726,24166.
2018,299,0,0,-4.88,0.23,0.23,346.1,6.319,36673.
2018,299,1,0,-3.60,0.52,0.84,349.0,7.431,30659.
2018,299,2,0,-2.46,1.12,0.79,356.6,13.842,34435.
2018,299,3,0,-2.17,0.14,0.32,357.8,22.680,31259.
2018,299,4,0,-1.53,0.49,0.63,355.6,24.094,27960.
2018,299,5,0,-0.35,1.31,0.50,359.1,19.270,29961.
2018,299,6,0,0.65,0.42,1.18,356.4,10.447,28915.
2018,299,7,0,1.53,0.22,1.97,360.8,7.009,36260.
2018,299,8,0,3.12,0.80,0.63,364.0,9.111,54550.
2018,299,9,0,3.47,0.56,0.70,371.8,9.943,69181.
2018,299,10,0,1.03,0.79,1.56,383.4,12.624,94040.
2018,299,11,0,0.99,1.12,0.88,386.6,11.507,98207.
2018,299,12,0,2.34,0.63,0.79,383.7,10.360,80951.
2018,299,13,0,1.50,0.59,1.20,399.4,10.041,95914.
2018,299,14,0,2.12,1.22,0.72,406.7,9.642,148582.
2018,299,15,0,2.68,0.51,0.55,404.3,10.739,162316.
2018,299,16,0,1.69,0.53,1.24,401.0,9.122,131847.
2018,299,17,0,0.68,0.74,1.43,400.4,8.268,107468.
2018,299,18,0,0.38,1.12,0.79,404.8,8.054,101429.
2018,299,19,0,1.92,0.26,1.05,403.8,8.274,129066.
2018,299,20,0,3.08,0.76,0.84,404.5,8.678,206165.
2018,299,21,0,2.27,0.54,1.79,402.7,8.315,176969.
2018,299,22,0,0.44,0.60,0.74,402.1,6.832,119623.
2018,299,23,0,0.82,0.59,0.60,405.1,6.625,132691.
2018,300,0,0,3.39,0.19,0.97,405.8,7.857,227688.
2018,300,1,0,2.85,0.45,0.75,400.1,6.459,107422.
2018,300,2,0,2.39,0.53,0.55,394.8,5.427,66820.
2018,300,3,0,1.13,0.29,0.39,99999.9,999.999,9999999.
2018,300,4,0,1.88,0.41,0.63,417.9,4.561,101768.
2018,300,5,0,0.70,0.88,1.20,420.2,4.697,94307.
2018,300,6,0,-2.50,0.19,0.38,419.4,3.958,80603.
2018,300,7,0,-2.06,0.48,0.83,417.6,4.298,78300.
2018,300,8,0,-2.02,0.49,0.43,412.3,4.587,71930.
2018,300,9,0,-0.82,0.37,1.79,403.1,4.612,71494.
2018,300,10,0,1.08,0.18,0.22,397.0,5.044,74363.
2018,300,11,0,1.74,0.17,0.57,389.2,4.251,61606.
2018,300,12,0,1.73,0.17,0.33,391.4,3.724,51119.
2018,300,13,0,1.32,0.35,0.60,391.2,4.141,64385.
2018,300,14,0,-1.79,0.55,1.33,393.0,4.082,51597.
2018,300,15,0,1.58,0.29,0.38,369.7,3.756,30633.
2018,300,16,0,0.71,0.23,1.33,365.3,3.294,25416.
2018,300,17,0,2.65,0.19,0.39,358.2,2.928,23865.
2018,300,18,0,1.83,0.46,0.87,350.8,3.125,16234.
2018,300,19,0,1.68,0.69,0.60,346.2,3.923,15733.
2018,300,20,0,2.05,0.35,0.23,345.7,3.556,14746.
2018,300,21,0,2.38,0.45,0.69,340.8,3.124,10575.
2018,300,22,0,2.74,0.25,0.39,339.4,2.300,10252.
2018,300,23,0,0.12,0.58,0.87,342.5,5.027,17926.
2018,301,0,0,0.96,1.02,1.86,347.6,7.956,30098.
2018,301,1,0,1.65,0.68,0.63,325.8,7.629,13712.
2018,301,2,0,0.71,0.65,1.30,338.7,8.935,19406.
2018,301,3,0,-1.73,0.74,1.15,349.0,7.163,23482.
2018,301,4,0,-2.32,0.23,0.81,349.1,8.871,20515.
2018,301,5,0,-1.54,0.14,0.75,343.2,9.335,17332.
2018,301,6,0,-1.07,0.16,0.43,341.2,10.280,14988.
2018,301,7,0,-1.21,0.17,0.48,339.9,9.592,15522.
2018,301,8,0,-2.09,0.47,0.44,338.1,11.422,13594.
2018,301,9,0,-1.44,0.23,0.98,331.1,11.491,13052.
2018,301,10,0,-1.47,0.20,1.31,325.5,8.682,12519.
2018,301,11,0,-3.36,0.13,0.16,324.4,3.846,10597.
2018,301,12,0,-3.10,0.13,0.38,325.6,4.652,16062.
2018,301,13,0,-2.34,0.09,0.55,326.5,3.684,9825.
2018,301,14,0,-0.87,0.19,0.67,329.0,4.563,11673.
2018,301,15,0,-1.20,0.12,0.68,328.1,4.585,12945.
2018,301,16,0,-0.96,0.30,0.40,341.5,2.549,10652.
2018,301,17,0,-1.90,0.14,0.49,341.6,2.653,12746.
2018,301,18,0,-2.54,0.12,0.12,339.3,2.409,12653.
2018,301,19,0,-2.46,0.51,0.83,329.7,3.830,15731.
2018,301,20,0,-3.19,0.12,0.14,334.6,3.011,12858.
2018,301,21,0,-3.18,0.10,0.16,323.4,3.218,8974.
2018,301,22,0,-2.91,0.13,0.32,325.1,3.688,10796.
2018,301,23,0,-2.00,0.20,0.80,316.1,4.788,9262.
2018,302,0,0,-2.00,0.15,0.66,312.9,6.362,10035.
2018,302,1,0,-2.98,0.31,0.36,99999.9,999.999,9999999.
2018,302,2,0,-3.76,0.22,0.38,99999.9,999.999,9999999.
2018,302,3,0,-4.64,0.07,0.11,99999.9,999.999,9999999.
2018,302,4,0,-4.25,0.19,0.24,99999.9,999.999,9999999.
2018,302,5,0,-3.56,0.15,0.27,99999.9,999.999,9999999.
2018,302,6,0,-3.28,0.23,0.26,319.7,3.406,16371.
2018,302,7,0,-2.73,0.45,0.27,316.8,6.382,20843.
2018,302,8,0,-0.49,0.87,1.89,321.6,6.374,19604.
2018,302,9,0,1.87,0.59,1.35,326.6,8.194,19749.
2018,302,10,0,3.87,0.27,0.52,333.6,8.864,21767.
2018,302,11,0,1.92,0.55,0.79,327.0,11.566,23069.
2018,302,12,0,1.39,0.82,0.59,325.3,12.554,23229.
2018,302,13,0,2.33,0.17,0.31,314.0,5.787,14315.
2018,302,14,0,0.30,0.31,0.99,304.8,7.886,14395.
2018,302,15,0,-0.30,0.22,0.20,304.0,7.664,13247.
2018,302,16,0,0.58,0.39,0.88,308.2,8.609,12777.
2018,302,17,0,-2.09,0.22,0.89,307.4,12.986,14376.
2018,302,18,0,-2.94,0.66,0.44,307.8,14.718,14748.
2018,302,19,0,-2.73,0.55,0.33,309.8,10.419,15033.
2018,302,20,0,-0.21,0.46,1.20,351.5,5.038,59381.
2018,302,21,0,0.23,0.81,0.68,325.0,4.546,15127.
2018,302,22,0,-2.25,0.44,0.63,328.8,5.500,19667.
2018,302,23,0,-2.48,0.36,0.64,325.6,5.118,15733.
2018,303,0,0,-2.36,0.50,0.70,323.7,6.102,18087.
2018,303,1,0,0.27,0.61,1.18,325.4,6.885,18757.
2018,303,2,0,0.34,0.40,1.60,324.2,7.196,18817.
2018,303,3,0,-0.25,0.45,1.32,318.8,9.938,19864.
2018,303,4,0,-1.73,0.41,0.25,313.8,17.742,14158.
2018,303,5,0,-0.95,0.78,0.63,314.3,18.022,13326.
2018,303,6,0,-0.03,0.34,0.44,311.4,10.800,14373.
2018,303,7,0,0.81,0.21,0.36,302.5,9.785,14925.
2018,303,8,0,-0.33,0.34,0.92,305.3,9.666,14227.
2018,303,9,0,0.93,0.47,0.53,304.1,10.274,14529.
2018,303,10,0,-0.44,0.12,0.59,309.0,12.666,13885.
2018,303,11,0,-1.29,0.12,1.63,308.4,12.058,12374.
2018,303,12,0,-1.51,0.35,1.24,304.9,10.007,13816.
2018,303,13,0,0.63,0.27,2.75,297.5,8.862,13352.
2018,303,14,0,-0.90,0.35,2.43,298.5,9.200,12991.
2018,303,15,0,-1.52,0.32,0.55,306.6,11.766,12370.
2018,303,16,0,0.47,0.47,0.52,306.7,15.350,15420.
2018,303,17,0,1.00,0.40,0.86,304.6,15.417,14998.
2018,303,18,0,1.26,0.52,0.72,308.8,16.175,16156.
2018,303,19,0,0.75,0.44,0.80,307.0,18.789,20040.
2018,303,20,0,0.15,0.45,0.60,305.9,16.568,18663.
2018,303,21,0,0.78,0.73,0.78,305.6,14.375,16874.
2018,303,22,0,1.73,0.69,0.63,307.9,9.975,16035.
2018,303,23,0,-0.65,0.41,0.78,302.5,7.503,14970.
2018,304,0,0,-1.46,0.22,0.37,297.3,9.511,16749.
2018,304,1,0,-1.33,0.72,0.49,296.4,10.525,16784.
2018,304,2,0,-1.30,0.58,0.55,297.2,9.473,17365.
2018,304,3,0,-1.24,0.22,0.31,294.6,10.053,18187.
2018,304,4,0,-0.30,0.52,0.33,293.4,9.803,21104.
2018,304,5,0,-1.03,0.65,0.64,298.3,7.115,24258.
2018,304,6,0,-1.39,0.66,0.55,299.9,8.448,19717.
2018,304,7,0,-0.54,0.20,0.46,304.2,8.985,17171.
2018,304,8,0,0.00,0.57,0.70,309.0,9.398,19222.
2018,304,9,0,-0.87,0.68,0.27,312.5,11.483,21488.
2018,304,10,0,0.56,0.55,1.21,319.0,13.098,19925.
2018,304,11,0,0.46,0.56,2.32,323.1,13.341,20451.
2018,304,12,0,-2.25,0.53,0.52,326.0,12.566,25028.
2018,304,13,0,-1.62,0.53,0.31,326.8,13.772,24060.
2018,304,14,0,-2.08,0.58,0.99,328.0,18.863,30846.
2018,304,15,0,-3.43,0.37,1.19,326.3,21.680,29838.
2018,304,16,0,-2.97,0.46,0.86,330.9,21.256,30324.
2018,304,17,0,-3.03,0.78,1.81,331.3,19.173,34044.
2018,304,18,0,-3.53,0.30,1.76,334.4,16.200,41291.
2018,304,19,0,-4.64,0.17,0.33,328.3,14.796,37925.
2018,304,20,0,-1.83,0.45,1.47,339.5,18.746,27264.
2018,304,21,0,-2.64,0.13,0.82,331.1,13.535,23125.
2018,304,22,0,-3.13,0.40,0.28,329.0,17.201,22022.
2018,304,23,0,-3.47,0.15,0.31,323.7,15.884,20520.
2018,305,0,0,-0.32,0.94,2.40,330.7,24.945,19653.
2018,305,1,0,3.23,0.20,0.20,99999.9,999.999,9999999.
2018,305,2,0,2.65,0.40,0.31,99999.9,999.999,9999999.
2018,305,3,0,2.52,0.68,0.67,99999.9,999.999,9999999.
2018,305,4,0,1.67,1.40,1.81,347.0,23.876,36036.
2018,305,5,0,1.59,0.94,0.86,348.6,25.664,36524.
2018,305,6,0,3.81,0.54,1.12,347.1,22.336,35639.
2018,305,7,0,2.53,1.09,1.59,346.9,24.669,41418.
2018,305,8,0,0.07,0.73,1.16,351.4,25.506,41729.
2018,305,9,0,-0.82,0.30,0.35,349.5,26.622,36441.
2018,305,10,0,-0.14,0.43,0.53,341.7,21.573,36094.
2018,305,11,0,0.31,0.65,0.89,335.3,20.370,32992.
2018,305,12,0,-2.48,0.72,1.43,329.2,15.013,48911.
2018,305,13,0,-4.58,0.61,0.64,334.1,11.772,170191.
2018,305,14,0,-2.74,0.41,1.51,338.0,9.160,45982.
2018,305,15,0,-1.05,0.44,0.51,353.1,14.839,33292.
2018,305,16,0,-1.39,0.64,0.47,353.3,17.073,29250.
2018,305,17,0,-1.79,0.41,0.49,349.6,11.272,30642.
2018,305,18,0,-2.52,0.12,0.42,348.3,9.001,35534.
2018,305,19,0,-3.29,0.09,0.31,347.8,8.430,44786.
2018,305,20,0,-3.64,0.13,0.33,344.4,8.750,49999.
2018,305,21,0,-3.42,0.10,0.34,341.9,9.513,46445.
2018,305,22,0,-3.18,0.15,0.40,341.8,9.913,45678.
2018,305,23,0,-3.12,0.15,0.78,339.1,10.131,41490.
2018,306,0,0,-2.13,0.10,0.45,337.9,9.817,31649.
2018,306,1,0,-2.65,0.21,0.21,337.6,9.819,33619.
2018,306,2,0,-2.39,0.18,0.42,336.1,11.209,28097.
2018,306,3,0,-3.21,0.09,0.14,336.2,10.399,28573.
2018,306,4,0,-3.73,0.08,0.10,335.0,10.338,28642.
2018,306,5,0,-2.56,0.59,0.89,332.9,11.638,22564.
2018,306,6,0,-1.43,0.36,0.52,333.1,13.633,18822.
2018,306,7,0,-1.31,0.29,0.61,333.4,13.948,17936.
2018,306,8,0,-0.32,0.32,1.32,340.9,11.898,23359.
2018,306,9,0,0.61,0.49,0.89,342.3,12.275,24401.
2018,306,10,0,0.66,0.66,0.76,341.6,13.603,21576.
2018,306,11,0,1.39,0.43,0.51,340.0,15.623,18738.
2018,306,12,0,1.89,0.18,0.48,339.1,14.677,22065.
2018,306,13,0,1.61,0.29,0.53,339.4,16.448,18060.
2018,306,14,0,3.00,0.14,0.54,332.4,16.022,16982.
2018,306,15,0,2.25,0.15,0.44,332.8,16.614,17944.
2018,306,16,0,2.79,0.12,0.40,331.3,17.541,17957.
2018,306,17,0,2.63,0.21,0.57,329.5,17.529,19283.
2018,306,18,0,2.08,0.44,0.53,331.9,16.794,21267.
2018,306,19,0,2.82,0.16,0.40,330.5,15.036,25388.
2018,306,20,0,1.31,0.23,0.49,335.6,15.369,28759.
2018,306,21,0,2.01,0.15,1.28,338.0,16.076,32886.
2018,306,22,0,-0.84,0.62,1.86,350.9,14.824,36193.
2018,306,23,0,0.34,0.61,1.47,353.6,11.783,37642.
2018,307,0,0,-0.26,0.39,1.13,355.3,9.889,38329.
2018,307,1,0,0.22,0.29,1.63,351.5,10.727,38386.
2018,307,2,0,0.86,0.18,0.45,345.7,12.073,33022.
2018,307,3,0,1.40,0.35,1.38,344.2,11.968,37718.
2018,307,4,0,3.10,0.21,0.31,343.7,11.003,48660.
2018,307,5,0,2.07,0.19,0.80,344.6,11.913,60221.
2018,307,6,0,1.58,0.22,0.19,346.1,11.607,52355.
2018,307,7,0,0.33,0.54,1.14,347.9,11.434,50330.
2018,307,8,0,-0.00,0.67,0.75,347.9,12.130,54018.
2018,307,9,0,-2.34,0.74,1.24,348.5,12.462,55089.
2018,307,10,0,-0.98,0.57,0.73,346.3,12.358,47225.
2018,307,11,0,-0.19,0.37,1.26,342.2,11.352,41686.
2018,307,12,0,-0.62,0.76,0.92,338.7,14.937,33310.
2018,307,13,0,-2.47,0.33,0.43,340.3,19.014,27892.
2018,307,14,0,-0.95,0.33,0.67,338.7,17.310,25653.
2018,307,15,0,-0.46,0.71,2.06,335.4,14.713,29525.
2018,307,16,0,-3.05,0.21,0.89,342.9,12.391,20612.
2018,307,17,0,-1.23,0.15,1.01,339.7,10.461,22011.
2018,307,18,0,-1.18,0.20,0.26,340.2,10.643,22521.
2018,307,19,0,-1.08,0.29,0.31,339.0,12.533,23853.
2018,307,20,0,0.06,0.28,1.74,336.9,13.727,27293.
2018,307,21,0,0.19,0.44,0.57,335.8,16.146,27258.
2018,307,22,0,-0.53,0.31,0.73,333.9,18.884,25419.
2018,307,23,0,-1.57,0.47,0.64,336.4,17.379,23850.
2018,308,0,0,-1.03,0.22,0.45,335.8,17.292,25183.
2018,308,1,0,-0.59,0.60,0.98,337.3,20.369,23633.
2018,308,2,0,-1.64,0.61,1.81,338.5,25.296,23600.
2018,308,3,0,-1.26,0.20,0.42,337.9,26.520,23884.
2018,308,4,0,-1.78,0.51,0.94,340.6,33.306,26170.
2018,308,5,0,-1.00,0.58,0.41,337.5,35.372,30809.
2018,308,6,0,-1.94,0.45,0.76,99999.9,999.999,9999999.
2018,308,7,0,1.26,0.75,0.62,99999.9,999.999,9999999.
2018,308,8,0,0.80,0.37,1.32,99999.9,999.999,9999999.
2018,308,9,0,0.84,0.78,0.40,335.0,26.499,22431.
2018,308,10,0,-2.76,0.50,1.70,341.2,18.300,29403.
2018,308,11,0,-3.96,0.18,0.28,347.1,11.601,47419.
2018,308,12,0,-2.79,0.23,1.37,349.5,12.491,46999.
2018,308,13,0,-3.44,0.55,0.89,349.1,12.556,51789.
2018,308,14,0,-2.21,0.81,1.16,362.2,12.880,55182.
2018,308,15,0,-3.71,1.18,1.67,399.8,9.673,81420.
2018,308,16,0,-2.31,0.34,2.60,413.8,9.519,95296.
2018,308,17,0,-3.70,0.30,1.50,414.8,11.025,124268.
2018,308,18,0,-3.10,0.76,1.83,419.7,11.221,120782.
2018,308,19,0,-5.23,1.29,1.32,419.1,14.469,100399.
2018,308,20,0,1.15,2.14,2.24,432.1,18.602,132669.
2018,308,21,0,1.36,2.08,2.32,447.3,14.893,165935.
2018,308,22,0,-2.67,3.43,3.08,459.6,11.949,184424.
2018,308,23,0,0.79,1.23,2.03,477.6,8.013,291850.
2018,309,0,0,-1.04,1.62,2.96,99999.9,999.999,9999999.
2018,309,1,0,-1.03,0.82,1.67,99999.9,999.999,9999999.
2018,309,2,0,-4.54,1.76,3.44,540.3,6.335,425727.
2018,309,3,0,-2.24,1.77,2.02,561.8,6.320,553713.
2018,309,4,0,-4.26,0.48,2.54,570.3,6.064,406575.
2018,309,5,0,-1.79,0.42,2.06,599.6,3.699,286984.
2018,309,6,0,-1.71,0.38,1.23,589.2,3.931,261771.
2018,309,7,0,-1.17,0.47,2.11,583.4,4.008,299154.
2018,309,8,0,-1.77,0.27,1.27,573.7,4.552,298118.
2018,309,9,0,-1.80,0.34,1.95,564.7,4.844,348744.
2018,309,10,0,-2.39,0.76,2.11,556.9,5.011,331638.
2018,309,11,0,-3.70,0.32,1.40,546.0,5.305,291965.
2018,309,12,0,-5.01,0.35,0.72,524.6,4.990,248154.
2018,309,13,0,-4.30,0.37,0.94,523.0,5.038,289473.
2018,309,14,0,-3.61,1.24,1.92,525.1,5.506,312016.
2018,309,15,0,-2.04,0.68,0.96,525.8,5.172,266735.
2018,309,16,0,-1.96,0.62,1.19,525.9,4.646,274759.
2018,309,17,0,-3.23,0.76,0.98,518.1,4.284,285720.
2018,309,18,0,-0.25,1.11,1.61,531.4,3.865,236613.
2018,309,19,0,-2.25,0.31,0.75,537.6,3.911,272515.
2018,309,20,0,-2.59,0.27,0.53,520.5,3.743,236061.
2018,309,21,0,-2.73,0.16,0.59,515.8,3.521,230955.
2018,309,22,0,-2.07,0.33,0.62,534.8,3.287,242996.
2018,309,23,0,-2.73,0.16,0.24,525.5,3.263,253056.
2018,310,0,0,-2.13,0.37,0.63,524.2,3.413,233209.
2018,310,1,0,-1.71,0.24,0.56,517.8,3.446,167358.
2018,310,2,0,0.99,0.38,0.88,520.4,3.335,158058.
2018,310,3,0,2.17,0.30,0.38,516.4,3.448,176480.
2018,310,4,0,0.69,0.46,1.81,502.3,3.264,142874.
2018,310,5,0,-1.96,0.39,0.74,480.7,3.034,93530.
2018,310,6,0,-2.03,0.13,0.46,476.9,3.071,94853.
2018,310,7,0,-2.97,0.27,0.51,474.0,3.253,83149.
2018,310,8,0,-3.48,0.10,0.28,463.7,3.517,66057.
2018,310,9,0,-2.72,0.11,0.43,460.7,3.453,67631.
2018,310,10,0,-1.95,0.47,0.62,459.3,3.624,73146.
2018,310,11,0,-3.71,0.24,0.19,480.2,3.425,111017.
2018,310,12,0,-3.26,0.21,0.07,481.3,3.750,161900.
2018,310,13,0,-2.41,0.19,0.42,483.1,3.610,131141.
2018,310,14,0,-2.39,0.31,0.32,468.1,3.610,136387.
2018,310,15,0,-2.31,0.53,0.45,442.4,3.756,108739.
2018,310,16,0,-3.57,0.36,0.52,445.9,4.415,211175.
2018,310,17,0,-4.38,0.57,0.58,428.4,3.534,129348.
2018,310,18,0,-4.95,0.13,0.14,422.2,4.993,218135.
2018,310,19,0,-4.34,0.37,0.59,431.1,6.731,284531.
2018,310,20,0,-4.24,0.21,0.43,429.4,6.789,212407.
2018,310,21,0,-3.68,0.35,0.46,424.2,7.174,149180.
2018,310,22,0,-1.67,0.40,2.34,426.2,6.875,108678.
2018,310,23,0,-2.54,0.46,1.35,439.1,5.827,151705.
2018,311,0,0,-2.06,0.52,1.44,429.7,6.473,124379.
2018,311,1,0,-2.51,0.23,0.56,433.2,6.219,119977.
2018,311,2,0,-3.32,1.28,1.07,425.3,6.528,123471.
2018,311,3,0,-4.86,0.25,0.54,418.6,6.962,169454.
2018,311,4,0,-3.63,0.24,0.85,414.9,6.295,126734.
2018,311,5,0,-1.79,0.43,1.06,408.3,5.957,112309.
2018,311,6,0,-3.40,0.29,0.72,402.5,5.695,140762.
2018,311,7,0,-3.49,0.61,0.56,409.2,4.841,137994.
2018,311,8,0,-3.98,0.36,0.70,410.3,6.152,348840.
2018,311,9,0,-4.56,0.18,0.21,407.0,4.396,120528.
2018,311,10,0,-4.16,0.11,0.12,410.8,5.760,295395.
2018,311,11,0,-3.21,0.15,0.55,409.2,5.569,137728.
2018,311,12,0,-2.61,0.33,0.57,415.3,5.672,91282.
2018,311,13,0,-2.00,0.43,1.05,416.9,5.691,71583.
2018,311,14,0,-0.56,0.32,0.98,420.9,4.985,35463.
2018,311,15,0,-0.09,0.15,0.68,421.9,3.750,41483.
2018,311,16,0,-1.66,0.34,0.73,418.0,5.300,52613.
2018,311,17,0,-4.77,0.53,0.92,415.9,5.675,112761.
2018,311,18,0,-2.07,0.70,2.06,433.3,6.718,108625.
2018,311,19,0,-4.84,0.39,0.74,417.6,8.588,154637.
2018,311,20,0,-5.75,0.24,0.47,406.4,9.481,170878.
2018,311,21,0,-4.77,1.28,1.05,406.7,7.314,140678.
2018,311,22,0,-2.63,0.78,0.68,416.8,8.126,169455.
2018,311,23,0,-1.51,0.37,1.74,423.0,7.022,130122.
2018,312,0,0,-0.52,0.39,1.43,429.2,6.826,155724.
2018,312,1,0,1.66,0.76,1.01,446.4,6.242,152969.
2018,312,2,0,-2.07,0.74,2.53,430.5,7.224,251354.
2018,312,3,0,-2.99,0.85,1.46,430.4,6.696,212310.
2018,312,4,0,-3.25,0.42,0.94,429.3,6.890,204043.
2018,312,5,0,-3.62,0.63,1.44,435.2,5.328,170776.
2018,312,6,0,-4.74,0.38,1.14,433.1,5.154,182230.
2018,312,7,0,-4.34,0.25,1.37,444.2,4.077,135413.
2018,312,8,0,0.81,0.79,1.61,484.0,3.574,200165.
2018,312,9,0,-2.36,0.46,1.62,470.0,3.913,235674.
2018,312,10,0,-2.73,0.29,1.25,481.1,4.203,248518.
2018,312,11,0,-3.83,0.17,0.22,464.3,3.428,132450.
2018,312,12,0,-3.67,0.27,0.21,461.0,3.495,151742.
2018,312,13,0,0.04,0.59,1.67,493.9,3.316,168596.
2018,312,14,0,-0.77,0.59,0.93,500.1,2.973,148245.
2018,312,15,0,-2.26,0.37,1.03,477.4,2.774,162123.
2018,312,16,0,-2.87,0.22,0.34,456.8,2.049,80317.
2018,312,17,0,-1.13,0.40,0.82,477.8,2.695,150224.
2018,312,18,0,-1.37,0.22,0.37,469.0,2.732,128354.
2018,312,19,0,-0.91,0.37,0.39,466.2,2.503,100040.
2018,312,20,0,-0.79,0.35,0.41,469.7,2.579,115969.
2018,312,21,0,1.22,0.36,1.11,467.8,2.649,116936.
2018,312,22,0,2.09,0.32,0.81,464.8,2.742,107706.
2018,312,23,0,1.94,0.63,0.61,453.5,2.749,78979.
2018,313,0,0,0.72,0.71,1.40,448.8,2.878,90288.
2018,313,1,0,1.17,0.25,0.61,443.6,2.610,78132.
2018,313,2,0,-0.45,0.42,1.32,437.6,2.914,101900.
2018,313,3,0,0.76,0.36,1.38,439.4,2.830,96377.
2018,313,4,0,1.92,0.31,0.95,443.4,2.326,53640.
2018,313,5,0,1.81,0.14,0.53,432.1,3.134,63867.
2018,313,6,0,1.89,0.13,0.32,429.7,3.837,62188.
2018,313,7,0,-0.17,0.47,1.27,422.8,4.110,58156.
2018,313,8,0,-1.80,0.28,0.96,412.5,5.513,57049.
2018,313,9,0,-1.78,0.29,0.62,410.6,6.808,48263.
2018,313,10,0,-0.63,0.30,0.65,403.2,7.849,41681.
2018,313,11,0,2.58,0.62,0.76,390.5,6.533,15960.
2018,313,12,0,3.46,0.25,0.35,387.9,7.966,13181.
2018,313,13,0,3.58,0.39,0.43,387.4,9.332,13635.
2018,313,14,0,3.70,0.92,0.80,388.3,9.966,23736.
2018,313,15,0,2.97,1.75,2.32,408.5,14.372,72763.
2018,313,16,0,5.80,0.28,0.94,414.7,10.369,118161.
2018,313,17,0,4.13,0.34,1.28,419.0,11.000,96800.
2018,313,18,0,6.09,0.29,0.62,416.6,11.134,109486.
2018,313,19,0,3.67,0.92,1.27,430.5,12.777,89231.
2018,313,20,0,4.93,1.86,2.27,441.7,12.074,53438.
2018,313,21,0,6.03,0.67,0.95,466.9,8.817,273305.
2018,313,22,0,5.29,0.67,0.88,475.4,7.197,338940.
2018,313,23,0,6.24,0.30,0.45,472.7,6.679,219691.
2018,314,0,0,6.88,0.70,0.78,459.7,7.585,152105.
2018,314,1,0,0.51,0.93,2.95,475.0,9.432,197205.
2018,314,2,0,3.68,0.64,1.60,504.9,8.321,326047.
2018,314,3,0,4.59,1.53,1.32,506.0,7.086,276924.
2018,314,4,0,5.55,0.56,1.03,503.1,4.907,151335.
2018,314,5,0,5.65,0.26,1.09,486.6,5.409,158687.
2018,314,6,0,7.48,0.53,1.98,510.1,6.031,229462.
2018,314,7,0,6.13,0.45,1.90,535.5,7.018,460357.
2018,314,8,0,2.29,1.79,2.70,553.0,7.508,470300.
2018,314,9,0,3.15,1.04,1.35,552.0,7.185,493473.
2018,314,10,0,5.38,1.00,2.66,573.2,6.626,479576.
2018,314,11,0,5.92,0.72,0.81,576.8,5.649,393571.
2018,314,12,0,5.22,0.32,1.08,579.9,4.112,273062.
2018,314,13,0,3.91,0.15,2.57,580.6,3.785,251806.
2018,314,14,0,6.12,0.23,0.26,569.9,4.456,226837.
2018,314,15,0,5.65,0.20,0.46,551.7,4.721,253695.
2018,314,16,0,5.00,0.15,0.48,546.4,4.251,269618.
2018,314,17,0,2.28,0.37,1.61,565.0,4.121,345858.
2018,314,18,0,3.91,0.23,0.75,548.5,3.996,296278.
2018,314,19,0,3.91,0.27,0.45,558.2,3.881,302507.
2018,314,20,0,3.03,0.28,2.06,570.6,3.662,267123.
2018,314,21,0,-1.44,0.38,2.15,598.1,3.035,293570.
